regionType,regionId,representative,field,status,value,source,reason
schoolBoard,Sub District 2b,Debby Pope,name,value,Debby Pope,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 2b,Debby Pope,email,value,dpope16@cps.edu,https://www.cpsboe.org/about/bios/2030,
schoolBoard,Sub District 2b,Debby Pope,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 2b,Debby Pope,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 2b,Debby Pope,photo,value,"https://www.cpsboe.org/content/images/person/debbypope-cropped.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2030,
schoolBoard,Sub District 3a,Norma Rios-Sierra,name,value,Norma Rios-Sierra,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 3a,Norma Rios-Sierra,email,value,nriossierra1@cps.edu,https://www.cpsboe.org/about/bios/2037,
schoolBoard,Sub District 3a,Norma Rios-Sierra,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 3a,Norma Rios-Sierra,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 3a,Norma Rios-Sierra,photo,value,"https://www.cpsboe.org/content/images/person/norma_rios-sierra_photo_1.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2037,
schoolBoard,Sub District 3b,"Carlos A. Rivas, Jr.",name,value,"Carlos A. Rivas, Jr.",https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 3b,"Carlos A. Rivas, Jr.",email,value,crivas18@cps.edu,https://www.cpsboe.org/about/bios/2043,
schoolBoard,Sub District 3b,"Carlos A. Rivas, Jr.",phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 3b,"Carlos A. Rivas, Jr.",address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 3b,"Carlos A. Rivas, Jr.",photo,value,"https://www.cpsboe.org/content/images/person/carlos_rivas_jr_2_edit.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2043,
schoolBoard,Sub District 4a,Karen Zaccor,name,value,Karen Zaccor,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 4a,Karen Zaccor,email,value,kzaccor1@cps.edu,https://www.cpsboe.org/about/bios/2038,
schoolBoard,Sub District 4a,Karen Zaccor,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 4a,Karen Zaccor,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 4a,Karen Zaccor,photo,value,"https://www.cpsboe.org/content/images/person/karen_zaccor_photo_1.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2038,
schoolBoard,Sub District 4b,Ellen Rosenfeld,name,value,Ellen Rosenfeld,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 4b,Ellen Rosenfeld,email,value,erosenfeld2@cps.edu,https://www.cpsboe.org/about/bios/2044,
schoolBoard,Sub District 4b,Ellen Rosenfeld,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 4b,Ellen Rosenfeld,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 4b,Ellen Rosenfeld,photo,value,"https://www.cpsboe.org/content/images/person/ellen_rosenfeld_photo_2.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2044,
schoolBoard,Sub District 5a,Jitu Brown,name,value,Jitu Brown,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 5a,Jitu Brown,email,value,jbrown512@cps.edu,https://www.cpsboe.org/about/bios/2046,
schoolBoard,Sub District 5a,Jitu Brown,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 5a,Jitu Brown,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 5a,Jitu Brown,photo,value,"https://www.cpsboe.org/content/images/person/jitubrown_1.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2046,
schoolBoard,Sub District 5b,Michilla Blaise,name,value,Michilla Blaise,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 5b,Michilla Blaise,email,value,mblaise@cps.edu,https://www.cpsboe.org/about/bios/2029,
schoolBoard,Sub District 5b,Michilla Blaise,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 5b,Michilla Blaise,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 5b,Michilla Blaise,photo,value,"https://www.cpsboe.org/content/images/person/michilla_blaise-6_resized.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2029,
schoolBoard,Sub District 6a,Anusha Thotakura,name,value,Anusha Thotakura,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 6a,Anusha Thotakura,email,value,athotakura@cps.edu,https://www.cpsboe.org/about/bios/2039,
schoolBoard,Sub District 6a,Anusha Thotakura,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 6a,Anusha Thotakura,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 6a,Anusha Thotakura,photo,value,"https://www.cpsboe.org/content/images/person/anusha_thotakura_photo_1.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2039,
schoolBoard,Sub District 6b,Jessica Biggs,name,value,Jessica Biggs,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 6b,Jessica Biggs,email,value,jbiggs7@cps.edu,https://www.cpsboe.org/about/bios/2047,
schoolBoard,Sub District 6b,Jessica Biggs,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 6b,Jessica Biggs,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 6b,Jessica Biggs,photo,value,"https://www.cpsboe.org/content/images/person/jessica_biggs_photo_1.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2047,
schoolBoard,Sub District 7a,Emma Lozano,name,value,Emma Lozano,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 7a,Emma Lozano,email,value,elozano23@cps.edu,https://www.cpsboe.org/about/bios/2040,
schoolBoard,Sub District 7a,Emma Lozano,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 7a,Emma Lozano,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 7a,Emma Lozano,photo,value,"https://www.cpsboe.org/content/images/person/emma_lozano_photo_2.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2040,
schoolBoard,Sub District 7b,Yesenia Lopez,name,value,Yesenia Lopez,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 7b,Yesenia Lopez,email,value,ylopez86@cps.edu,https://www.cpsboe.org/about/bios/2048,
schoolBoard,Sub District 7b,Yesenia Lopez,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 7b,Yesenia Lopez,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 7b,Yesenia Lopez,photo,value,"https://www.cpsboe.org/content/images/person/yesenia_lopez_photo_2.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2048,
schoolBoard,Sub District 8a,Angel Gutierrez,name,value,Angel Gutierrez,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 8a,Angel Gutierrez,email,value,agutierrez262@cps.edu,https://www.cpsboe.org/about/bios/2041,
schoolBoard,Sub District 8a,Angel Gutierrez,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 8a,Angel Gutierrez,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 8a,Angel Gutierrez,photo,value,"https://www.cpsboe.org/content/images/person/angel_gutierrez_photo_2.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2041,
schoolBoard,Sub District 8b,Cydney Sylvan Wallace,name,value,Cydney Sylvan Wallace,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 8b,Cydney Sylvan Wallace,email,value,cwallace21@cps.edu,https://www.cpsboe.org/about/bios/2049,
schoolBoard,Sub District 8b,Cydney Sylvan Wallace,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 8b,Cydney Sylvan Wallace,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 8b,Cydney Sylvan Wallace,photo,value,"https://www.cpsboe.org/content/images/person/cydney_wallace_photos_2.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2049,
schoolBoard,Sub District 9a,Dr. Angel L. Velez,name,value,Dr. Angel L. Velez,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 9a,Dr. Angel L. Velez,email,value,avelez41@cps.edu,https://www.cpsboe.org/about/bios/2050,
schoolBoard,Sub District 9a,Dr. Angel L. Velez,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 9a,Dr. Angel L. Velez,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 9a,Dr. Angel L. Velez,photo,value,"https://www.cpsboe.org/content/images/person/2025_08_28_headshot_angelvelez.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2050,
schoolBoard,Sub District 9b,Therese Boyle,name,value,Therese Boyle,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 9b,Therese Boyle,email,value,tboyle2@cps.edu,https://www.cpsboe.org/about/bios/2045,
schoolBoard,Sub District 9b,Therese Boyle,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 9b,Therese Boyle,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 9b,Therese Boyle,photo,value,"https://www.cpsboe.org/content/images/person/theresa_boyle_photo_1.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2045,
schoolBoard,Sub District 10a,"Che ""Rhymefest"" Smith",name,value,"Che ""Rhymefest"" Smith",https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 10a,"Che ""Rhymefest"" Smith",email,value,csmith299@cps.edu,https://www.cpsboe.org/about/bios/2042,
schoolBoard,Sub District 10a,"Che ""Rhymefest"" Smith",phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 10a,"Che ""Rhymefest"" Smith",address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 10a,"Che ""Rhymefest"" Smith",photo,value,"https://www.cpsboe.org/content/images/person/che_smith_photo_2.jpg/image-full;max$250,0.ImageHandler",https://www.cpsboe.org/about/bios/2042,
schoolBoard,Sub District 10b,Olga Bautista,name,value,Olga Bautista,https://www.cps.edu/api/ersbgeojson/lists,
schoolBoard,Sub District 10b,Olga Bautista,email,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 10b,Olga Bautista,phone,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 10b,Olga Bautista,address,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
schoolBoard,Sub District 10b,Olga Bautista,photo,unavailable,,https://www.cps.edu/api/ersbgeojson/lists,Not published by official source
cookCountyCommissioner,1,Tara Stamps,name,value,Tara Stamps,https://www.cookcountyil.gov/all-people/tara-stamps,
cookCountyCommissioner,1,Tara Stamps,email,value,tara.stamps@cookcountyil.gov,https://cook-county.legistar.com/People.aspx,
cookCountyCommissioner,1,Tara Stamps,phone,value,312-603-4566,https://www.cookcountyil.gov/all-people/tara-stamps,
cookCountyCommissioner,1,Tara Stamps,address,value,"118 N. Clark St. 10th Floor Chicago , IL 60602 United States",https://www.cookcountyil.gov/all-people/tara-stamps,
cookCountyCommissioner,1,Tara Stamps,photo,value,https://www.cookcountyil.gov/sites/g/files/ywwepo161/files/styles/crop_profile_photo/public/images/portraits/2023-08/STAMPS_SEAL_4821_pp_0.jpg?h=09c124b6&itok=rq-YWluM,https://www.cookcountyil.gov/all-people/tara-stamps,
cookCountyCommissioner,2,Michael Scott Jr.,name,value,Michael Scott Jr.,https://www.cookcountyil.gov/all-people/michael-scott-jr,
cookCountyCommissioner,2,Michael Scott Jr.,email,value,Michael.ScottJr@cookcountyil.gov,https://www.cookcountyil.gov/all-people/michael-scott-jr,
cookCountyCommissioner,2,Michael Scott Jr.,phone,value,(312) 603-3019,https://www.cookcountyil.gov/all-people/michael-scott-jr,
cookCountyCommissioner,2,Michael Scott Jr.,address,value,"118 N. Clark St. 10th Floor Chicago , IL 60602 United States",https://www.cookcountyil.gov/all-people/michael-scott-jr,
cookCountyCommissioner,2,Michael Scott Jr.,photo,value,https://www.cookcountyil.gov/sites/g/files/ywwepo161/files/styles/crop_profile_photo/public/images/portraits/2024-08/COMM%20SCOTT_9627%20copy_pp_0.jpg?itok=JB7Zzlvb,https://www.cookcountyil.gov/all-people/michael-scott-jr,
cookCountyCommissioner,3,Bill Lowry,name,value,Bill Lowry,https://www.cookcountyil.gov/all-people/bill-lowry,
cookCountyCommissioner,3,Bill Lowry,email,value,bill.lowry@cookcountyil.gov,https://www.cookcountyil.gov/all-people/bill-lowry,
cookCountyCommissioner,3,Bill Lowry,phone,value,(312) 603-6391,https://www.cookcountyil.gov/all-people/bill-lowry,
cookCountyCommissioner,3,Bill Lowry,address,value,"118 N. Clark St. Room 567 Chicago , IL 60602 United States",https://www.cookcountyil.gov/all-people/bill-lowry,
cookCountyCommissioner,3,Bill Lowry,photo,value,https://www.cookcountyil.gov/sites/g/files/ywwepo161/files/styles/crop_profile_photo/public/images/portraits/2021-09/bill_lowry_3rd_district.jpg?h=9326d3c7&itok=45B_pC7b,https://www.cookcountyil.gov/all-people/bill-lowry,
cookCountyCommissioner,4,Stanley Moore,name,value,Stanley Moore,https://www.cookcountyil.gov/all-people/stanley-moore,
